Nama,Roles,Birth Date,Birth Place,Relatives,Link Profile,Link Source
Teuku Riefky Harsya,"[('Anggota Dewan Perwakilan Rakyat', '-', '-')]",1972-06-28,Indonesia,"[{'connection': 'spouse', 'description': 'Suami/istri', 'name': 'Adinda Yuanita'}]",https://id.wikipedia.org/wiki/Teuku_Riefky_Harsya,https://id.wikipedia.org/wiki/Teuku_Riefky_Harsya
