Nama,Roles,Birth Date,Birth Place,Relatives,Link Profile,Link Source
Irmawan,"[('Anggota Dewan Perwakilan Rakyat Republik Indonesia', '2014-10-01', '2019-10-01'), ('Anggota Dewan Perwakilan Rakyat Republik Indonesia', '2019-10-01', '2024-10-01'), ('Anggota Dewan Perwakilan Rakyat Republik Indonesia', '2024-10-01', '2029-10-01')]",1967-12-21,"Aceh, Indonesia","[{'connection': 'spouse', 'description': 'Suami/istri', 'name': 'Elis Dewi'}]",https://id.wikipedia.org/wiki/Irmawan,https://id.wikipedia.org/wiki/Irmawan
