Nama,Roles,Birth Date,Birth Place,Relatives,Link Profile,Link Source
Muhammad Salim Fakhry,"[('Anggota Dewan Perwakilan RakyatRepublik Indonesia', '2014-10-01', '2024-10-01'), ('Ketua Dewan Perwakilan RakyatKabupaten Aceh Tenggara', '2009-10-01', '2014-10-01'), ('Anggota Dewan Perwakilan RakyatKabupaten Aceh Tenggara', '1997-10-01', '2014-10-01')]",1968-10-21,"Aceh Tenggara, Aceh, Indonesia","[{'connection': 'spouse', 'description': 'Suami/istri', 'name': 'Hj. Nurjanah Pasaribu'}, {'connection': 'child', 'description': 'Anak', 'name': '4 (termasukPutri Niken Jile)'}]",https://id.wikipedia.org/wiki/Muhammad_Salim_Fakhry,https://id.wikipedia.org/wiki/Muhammad_Salim_Fakhry
