Nama,Roles,Birth Date,Birth Place,Relatives,Link Profile,Link Source
Ruslan M. Daud,"[('Bupati Bireuen ke-3', '2012-08-06', '2017-08-06')]",1970-05-11,"Bireuen, Aceh, Indonesia","[{'connection': 'spouse', 'description': 'Suami/istri', 'name': 'Faridah binti Adam'}]",https://id.wikipedia.org/wiki/Ruslan_M._Daud,https://id.wikipedia.org/wiki/Ruslan_M._Daud
