Nama,Roles,Birth Date,Birth Place,Relatives,Link Profile,Link Source
Rafli,"[('Anggota Dewan Perwakilan Rakyat Republik Indonesia', '2019-10-01', '2024-09-30'), ('Anggota Dewan Perwakilan Daerah Republik Indonesiadari Aceh', '2014-10-01', '2019-10-01')]",1966-08-01,"Aceh Selatan, Daerah Istimewa Aceh, Indonesia","[{'connection': 'spouse', 'description': 'Suami/istri', 'name': 'Dewi Lisnadia'}]",https://id.wikipedia.org/wiki/Rafli,https://id.wikipedia.org/wiki/Rafli
