Nama,Roles,Birth Date,Birth Place,Relatives,Link Profile,Link Source
Nazaruddin Dek Gam,"[('Anggota Dewan Perwakilan Rakyat Republik Indonesia', '2019-10-01', '2024-10-01'), ('Anggota Dewan Perwakilan Rakyat Republik Indonesia', '2024-10-01', '2029-10-01')]",1979-05-20,"Aceh, Indonesia","[{'connection': 'spouse', 'description': 'Suami/istri', 'name': 'Rina Mayasari'}]",https://id.wikipedia.org/wiki/Nazaruddin_Dek_Gam,https://id.wikipedia.org/wiki/Nazaruddin_Dek_Gam
