Nama,Roles,Birth Date,Birth Place,Relatives,Link Profile,Link Source
Fadhlullah,"[('Anggota Dewan Perwakilan RakyatRepublik Indonesia', '2014-10-01', '2024-10-01')]",1981-06-15,"Geulumpang Tiga, Pidie, Aceh","[{'connection': 'spouse', 'description': 'Suami/istri', 'name': 'Mukarramah'}]",https://id.wikipedia.org/wiki/Fadhlullah,https://id.wikipedia.org/wiki/Fadhlullah
